"Source";"Target";"Type";"Year"
8008;10186;"Directed";1970
8008;24803;"Directed";1970
8008;11933;"Directed";1970
8008;36825;"Directed";1970
8008;23102;"Directed";1970
8008;17050;"Directed";1970
8008;8047;"Directed";1970
8008;32763;"Directed";1970
8008;28935;"Directed";1970
8008;9990;"Directed";1970
8008;2115;"Directed";1970
8008;19192;"Directed";1970
8008;4220;"Directed";1970
8008;26251;"Directed";1970
8008;17224;"Directed";1970
8008;26997;"Directed";1970
8008;33289;"Directed";1970
8008;35756;"Directed";1970
8008;26622;"Directed";1970
8008;24110;"Directed";1970
8008;2510;"Directed";1970
8008;18153;"Directed";1970
8008;27887;"Directed";1970
8008;31749;"Directed";1970
8008;13715;"Directed";1970
8008;27519;"Directed";1970
8008;9515;"Directed";1970
8008;35414;"Directed";1970
8008;30596;"Directed";1970
8008;23401;"Directed";1970
8008;6150;"Directed";1970
8008;30321;"Directed";1970
8008;5944;"Directed";1970
8008;8254;"Directed";1970
8008;1785;"Directed";1970
8008;8111;"Directed";1970
8008;24428;"Directed";1970
8008;16103;"Directed";1970
8008;17774;"Directed";1970
8008;16266;"Directed";1970
8008;12470;"Directed";1970
8008;32957;"Directed";1970
8008;31849;"Directed";1970
8008;18258;"Directed";1970
8008;17820;"Directed";1970
8008;16498;"Directed";1970
8008;13795;"Directed";1970
8008;29014;"Directed";1970
8008;33482;"Directed";1970
8008;16642;"Directed";1970
8008;16576;"Directed";1970
17518;21717;"Directed";1972
17518;29355;"Directed";1972
17518;10480;"Directed";1972
17518;12820;"Directed";1972
17518;24006;"Directed";1972
17518;18866;"Directed";1972
17518;18047;"Directed";1972
17518;8447;"Directed";1972
17518;23440;"Directed";1972
17518;25022;"Directed";1972
17518;15461;"Directed";1972
17518;21444;"Directed";1972
17518;16508;"Directed";1972
17518;32914;"Directed";1972
17518;6128;"Directed";1972
17518;10770;"Directed";1972
17518;26997;"Directed";1972
17518;20165;"Directed";1972
17518;7025;"Directed";1972
17518;32349;"Directed";1972
17518;12527;"Directed";1972
17518;16032;"Directed";1972
17518;30596;"Directed";1972
17518;12538;"Directed";1972
17518;33218;"Directed";1972
17518;16420;"Directed";1972
17518;9672;"Directed";1972
17518;28488;"Directed";1972
17518;16713;"Directed";1972
17518;18249;"Directed";1972
17518;11377;"Directed";1972
17518;21840;"Directed";1972
17518;28830;"Directed";1972
17518;26433;"Directed";1972
17518;5028;"Directed";1972
17518;2713;"Directed";1972
17518;21208;"Directed";1972
17518;11984;"Directed";1972
17518;30920;"Directed";1972
17518;2971;"Directed";1972
17518;27100;"Directed";1972
17518;10826;"Directed";1972
17518;18889;"Directed";1972
17518;23373;"Directed";1972
17518;11343;"Directed";1972
17518;36554;"Directed";1972
17518;14351;"Directed";1972
17518;36435;"Directed";1972
17518;15541;"Directed";1972
17518;29458;"Directed";1972
17518;10839;"Directed";1972
17518;30043;"Directed";1972
17518;29462;"Directed";1972
17518;26174;"Directed";1972
17518;3587;"Directed";1972
17518;1564;"Directed";1972
17518;36862;"Directed";1972
17518;8213;"Directed";1972
17518;5321;"Directed";1972
17518;27067;"Directed";1972
17518;13488;"Directed";1972
17518;22700;"Directed";1972
17518;2737;"Directed";1972
17518;17696;"Directed";1972
17518;35679;"Directed";1972
17518;25080;"Directed";1972
17518;30972;"Directed";1972
17518;30712;"Directed";1972
17518;25592;"Directed";1972
17518;8600;"Directed";1972
17518;19225;"Directed";1972
17518;8558;"Directed";1972
17518;29788;"Directed";1972
17518;17714;"Directed";1972
17518;17817;"Directed";1972
17518;3261;"Directed";1972
17518;3328;"Directed";1972
17518;25007;"Directed";1972
17518;22724;"Directed";1972
17518;31267;"Directed";1972
17518;14997;"Directed";1972
17518;28006;"Directed";1972
17518;6244;"Directed";1972
17518;7335;"Directed";1972
17518;16003;"Directed";1972
17518;30110;"Directed";1972
17518;15617;"Directed";1972
17518;984;"Directed";1972
17518;30723;"Directed";1972
17518;1624;"Directed";1972
17518;11807;"Directed";1972
17518;17145;"Directed";1972
17518;15921;"Directed";1972
17518;16543;"Directed";1972
17518;35756;"Directed";1972
17518;11504;"Directed";1972
17518;18762;"Directed";1972
17518;23897;"Directed";1972
17518;37600;"Directed";1972
17518;9512;"Directed";1972
17518;16358;"Directed";1972
17518;6595;"Directed";1972
17518;14734;"Directed";1972
17518;17959;"Directed";1972
17518;16266;"Directed";1972
17518;9965;"Directed";1972
17518;18264;"Directed";1972
17518;19875;"Directed";1972
17518;9538;"Directed";1972
17518;19306;"Directed";1972
17518;12705;"Directed";1972
17518;34600;"Directed";1972
17518;7222;"Directed";1972
17518;33721;"Directed";1972
17518;4574;"Directed";1972
17518;37572;"Directed";1972
17518;24535;"Directed";1972
17518;33780;"Directed";1972
17518;24246;"Directed";1972
17518;24954;"Directed";1972
17518;23117;"Directed";1972
17518;22553;"Directed";1972
17518;15699;"Directed";1972
17518;33289;"Directed";1972
17518;16620;"Directed";1972
17518;12450;"Directed";1972
17518;33454;"Directed";1972
17518;32272;"Directed";1972
17518;19356;"Directed";1972
17518;34640;"Directed";1972
17518;16764;"Directed";1972
17518;22853;"Directed";1972
17518;14526;"Directed";1972
17518;25733;"Directed";1972
17518;33465;"Directed";1972
17518;13361;"Directed";1972
17518;460;"Directed";1972
17518;22567;"Directed";1972
17518;32573;"Directed";1972
17518;11905;"Directed";1972
17518;14248;"Directed";1972
17518;15138;"Directed";1972
17518;3185;"Directed";1972
17518;35861;"Directed";1972
17518;19381;"Directed";1972
17518;18490;"Directed";1972
33076;13290;"Directed";1972
33076;32624;"Directed";1972
33076;2257;"Directed";1972
33076;36138;"Directed";1972
33076;27699;"Directed";1972
33076;6049;"Directed";1972
33076;31969;"Directed";1972
33076;27262;"Directed";1972
33076;36114;"Directed";1972
33076;3421;"Directed";1972
33076;31230;"Directed";1972
33076;26167;"Directed";1972
33076;16612;"Directed";1972
33076;20647;"Directed";1972
33076;22915;"Directed";1972
33076;35481;"Directed";1972
33076;34268;"Directed";1972
33076;15189;"Directed";1972
33076;11871;"Directed";1972
33076;3172;"Directed";1972
33076;2065;"Directed";1972
33076;16708;"Directed";1972
33076;36749;"Directed";1972
33076;3676;"Directed";1972
33076;17331;"Directed";1972
33076;990;"Directed";1972
33076;17959;"Directed";1972
33076;18252;"Directed";1972
33076;37248;"Directed";1972
33076;4551;"Directed";1972
33076;26032;"Directed";1972
33076;32084;"Directed";1972
33076;25281;"Directed";1972
33076;33482;"Directed";1972
36030;8135;"Directed";1958
36030;25473;"Directed";1958
36030;1684;"Directed";1958
36030;36173;"Directed";1958
36030;23725;"Directed";1958
36030;29661;"Directed";1958
36030;32314;"Directed";1958
36030;14567;"Directed";1958
36030;36778;"Directed";1958
36030;35898;"Directed";1958
36030;33221;"Directed";1958
36030;24612;"Directed";1958
36030;24173;"Directed";1958
36030;25192;"Directed";1958
36030;37363;"Directed";1958
36030;11238;"Directed";1958
36030;5510;"Directed";1958
36030;17206;"Directed";1958
36030;30193;"Directed";1958
36030;8367;"Directed";1958
36030;24496;"Directed";1958
36030;22933;"Directed";1958
36030;27004;"Directed";1958
36030;22626;"Directed";1958
36030;14316;"Directed";1958
36030;2685;"Directed";1958
36030;1795;"Directed";1958
36030;17641;"Directed";1958
36030;14323;"Directed";1958
36030;30322;"Directed";1958
36030;6253;"Directed";1958
36030;36236;"Directed";1958
36030;11710;"Directed";1958
36030;30020;"Directed";1958
36030;1244;"Directed";1958
36030;23236;"Directed";1958
36030;2990;"Directed";1958
36030;4427;"Directed";1958
36030;13217;"Directed";1958
36030;2720;"Directed";1958
36030;10268;"Directed";1958
36030;4434;"Directed";1958
36030;1268;"Directed";1958
36030;30661;"Directed";1958
36030;23499;"Directed";1958
36030;35059;"Directed";1958
36030;24691;"Directed";1958
36030;25856;"Directed";1958
36030;8245;"Directed";1958
36030;32720;"Directed";1958
36030;36284;"Directed";1958
36030;28525;"Directed";1958
36030;17082;"Directed";1958
36030;8600;"Directed";1958
36030;27375;"Directed";1958
36030;26506;"Directed";1958
36030;30773;"Directed";1958
36030;1876;"Directed";1958
36030;26470;"Directed";1958
36030;18348;"Directed";1958
36030;24451;"Directed";1958
36030;1010;"Directed";1958
36030;33353;"Directed";1958
36030;34619;"Directed";1958
36030;18660;"Directed";1958
36030;36691;"Directed";1958
36030;22844;"Directed";1958
36030;36633;"Directed";1958
36030;29829;"Directed";1958
36030;36927;"Directed";1958
36030;25036;"Directed";1958
36030;29011;"Directed";1958
36030;27428;"Directed";1958
36030;27437;"Directed";1958
36030;28956;"Directed";1958
36030;33683;"Directed";1958
36030;29252;"Directed";1958
36030;28366;"Directed";1958
36030;29344;"Directed";1958
36030;7753;"Directed";1958
36030;11972;"Directed";1958
36030;13861;"Directed";1958
36030;12110;"Directed";1958
36030;5135;"Directed";1958
36030;496;"Directed";1958
36030;19877;"Directed";1958
36030;8348;"Directed";1958
36030;20667;"Directed";1958
36030;36088;"Directed";1958
36030;37564;"Directed";1958
36030;33721;"Directed";1958
36030;11258;"Directed";1958
36030;12144;"Directed";1958
36030;1101;"Directed";1958
36030;30498;"Directed";1958
36030;11873;"Directed";1958
36030;20792;"Directed";1958
36030;33148;"Directed";1958
36030;258;"Directed";1958
36030;17220;"Directed";1958
36030;32547;"Directed";1958
36030;9080;"Directed";1958
36030;19640;"Directed";1958
36030;4018;"Directed";1958
36030;33162;"Directed";1958
36030;25129;"Directed";1958
36030;21106;"Directed";1958
36030;22853;"Directed";1958
36030;17243;"Directed";1958
36030;19364;"Directed";1958
36030;2506;"Directed";1958
36030;29858;"Directed";1958
36030;2889;"Directed";1958
36030;16284;"Directed";1958
36030;33474;"Directed";1958
36030;32580;"Directed";1958
36030;35859;"Directed";1958
36030;37033;"Directed";1958
36030;34375;"Directed";1958
36030;18179;"Directed";1958
36030;27834;"Directed";1958
11553;33214;"Directed";1966
11553;1551;"Directed";1966
11553;29828;"Directed";1966
11553;785;"Directed";1966
11553;19192;"Directed";1966
11553;11358;"Directed";1966
11553;16811;"Directed";1966
11553;35039;"Directed";1966
11553;16877;"Directed";1966
11553;12538;"Directed";1966
11553;2971;"Directed";1966
11553;20689;"Directed";1966
36378;18801;"Directed";1974
36378;296;"Directed";1974
36378;10180;"Directed";1974
36378;29955;"Directed";1974
36378;29664;"Directed";1974
36378;33208;"Directed";1974
36378;5920;"Directed";1974
36378;20259;"Directed";1974
36378;26327;"Directed";1974
36378;31157;"Directed";1974
36378;731;"Directed";1974
36378;29382;"Directed";1974
36378;9647;"Directed";1974
36378;22039;"Directed";1974
36378;24749;"Directed";1974
36378;29089;"Directed";1974
36378;31734;"Directed";1974
36378;28372;"Directed";1974
36378;25794;"Directed";1974
36378;25795;"Directed";1974
36378;11059;"Directed";1974
36378;905;"Directed";1974
36378;21570;"Directed";1974
36378;8022;"Directed";1974
36378;4328;"Directed";1974
36378;17269;"Directed";1974
36378;27267;"Directed";1974
36378;9672;"Directed";1974
36378;18248;"Directed";1974
36378;27301;"Directed";1974
36378;10312;"Directed";1974
36378;19156;"Directed";1974
36378;16117;"Directed";1974
36378;374;"Directed";1974
36378;14927;"Directed";1974
36378;13458;"Directed";1974
36378;25679;"Directed";1974
36378;36550;"Directed";1974
36378;7936;"Directed";1974
36378;20328;"Directed";1974
36378;37126;"Directed";1974
36378;17524;"Directed";1974
36378;24963;"Directed";1974
36378;16194;"Directed";1974
36378;19192;"Directed";1974
36378;14948;"Directed";1974
36378;22120;"Directed";1974
36378;33596;"Directed";1974
36378;3594;"Directed";1974
36378;33011;"Directed";1974
36378;24702;"Directed";1974
36378;22970;"Directed";1974
36378;19565;"Directed";1974
36378;4182;"Directed";1974
36378;30397;"Directed";1974
36378;28896;"Directed";1974
36378;3117;"Directed";1974
36378;23024;"Directed";1974
36378;134;"Directed";1974
36378;8564;"Directed";1974
36378;34847;"Directed";1974
36378;11774;"Directed";1974
36378;37179;"Directed";1974
36378;21858;"Directed";1974
36378;21278;"Directed";1974
36378;23296;"Directed";1974
36378;8576;"Directed";1974
36378;24785;"Directed";1974
36378;27097;"Directed";1974
36378;9756;"Directed";1974
36378;10206;"Directed";1974
36378;29807;"Directed";1974
36378;28013;"Directed";1974
36378;29514;"Directed";1974
36378;2767;"Directed";1974
36378;27123;"Directed";1974
36378;32211;"Directed";1974
36378;12679;"Directed";1974
36378;3362;"Directed";1974
36378;19566;"Directed";1974
36378;3944;"Directed";1974
36378;5320;"Directed";1974
36378;34613;"Directed";1974
36378;480;"Directed";1974
36378;10657;"Directed";1974
36378;32217;"Directed";1974
36378;23869;"Directed";1974
36378;4838;"Directed";1974
36378;22516;"Directed";1974
36378;24911;"Directed";1974
36378;30761;"Directed";1974
36378;19877;"Directed";1974
36378;21921;"Directed";1974
36378;19881;"Directed";1974
36378;13303;"Directed";1974
36378;25074;"Directed";1974
36378;8668;"Directed";1974
36378;29509;"Directed";1974
36378;25921;"Directed";1974
36378;20469;"Directed";1974
36378;18437;"Directed";1974
36378;10965;"Directed";1974
36378;6634;"Directed";1974
36378;1967;"Directed";1974
36378;7243;"Directed";1974
36378;31392;"Directed";1974
36378;28438;"Directed";1974
36378;25466;"Directed";1974
36378;2571;"Directed";1974
36378;13899;"Directed";1974
36378;15389;"Directed";1974
36378;2583;"Directed";1974
36378;4300;"Directed";1974
36378;5185;"Directed";1974
36378;31662;"Directed";1974
36378;16618;"Directed";1974
36378;19048;"Directed";1974
36378;7813;"Directed";1974
36378;21378;"Directed";1974
36378;28121;"Directed";1974
36378;3858;"Directed";1974
36378;18770;"Directed";1974
36378;22122;"Directed";1974
36378;8999;"Directed";1974
36378;23401;"Directed";1974
36378;35739;"Directed";1974
36378;18875;"Directed";1974
36378;25451;"Directed";1974
36378;8634;"Directed";1974
36378;34368;"Directed";1974
36378;21124;"Directed";1974
36378;32881;"Directed";1974
36378;34079;"Directed";1974
36378;16950;"Directed";1974
36378;23716;"Directed";1974
36378;4933;"Directed";1974
9614;33868;"Directed";1982
9614;30716;"Directed";1982
9614;7634;"Directed";1982
9614;34600;"Directed";1982
9614;13072;"Directed";1982
9614;35822;"Directed";1982
9614;5607;"Directed";1982
9614;5701;"Directed";1982
9614;17658;"Directed";1982
9614;22968;"Directed";1982
9614;11402;"Directed";1982
9614;25316;"Directed";1982
9614;33721;"Directed";1982
9614;33601;"Directed";1982
9614;19622;"Directed";1982
9614;16600;"Directed";1982
9614;36718;"Directed";1982
9614;4213;"Directed";1982
9614;1129;"Directed";1982
9614;3073;"Directed";1982
9614;36828;"Directed";1982
9614;6714;"Directed";1982
9614;3428;"Directed";1982
9614;14937;"Directed";1982
9614;23322;"Directed";1982
9614;5925;"Directed";1982
9614;12681;"Directed";1982
9614;19709;"Directed";1982
9614;21490;"Directed";1982
9614;17918;"Directed";1982
9614;7856;"Directed";1982
9614;15556;"Directed";1982
9614;36360;"Directed";1982
9614;27510;"Directed";1982
9614;777;"Directed";1982
9614;16771;"Directed";1982
9614;32309;"Directed";1982
9614;13497;"Directed";1982
9614;6820;"Directed";1982
9614;28468;"Directed";1982
9614;37617;"Directed";1982
9614;28187;"Directed";1982
9614;17959;"Directed";1982
9614;28287;"Directed";1982
9614;4551;"Directed";1982
9614;17714;"Directed";1982
9614;17820;"Directed";1982
9614;25700;"Directed";1982
9614;19946;"Directed";1982
9614;21712;"Directed";1982
9614;33482;"Directed";1982
9614;27092;"Directed";1982
33501;25157;"Directed";1983
33501;19984;"Directed";1983
33501;29658;"Directed";1983
33501;14759;"Directed";1983
33501;28696;"Directed";1983
33501;32385;"Directed";1983
33501;5697;"Directed";1983
33501;4943;"Directed";1983
33501;10503;"Directed";1983
33501;19397;"Directed";1983
33501;30348;"Directed";1983
33501;5243;"Directed";1983
33501;22676;"Directed";1983
33501;29601;"Directed";1983
33501;25022;"Directed";1983
33501;36632;"Directed";1983
33501;32842;"Directed";1983
33501;27711;"Directed";1983
33501;14709;"Directed";1983
33501;465;"Directed";1983
33501;7735;"Directed";1983
33501;4738;"Directed";1983
33501;11271;"Directed";1983
33501;5321;"Directed";1983
33501;4727;"Directed";1983
33501;25809;"Directed";1983
33501;10015;"Directed";1983
33501;36664;"Directed";1983
33501;16713;"Directed";1983
33501;7764;"Directed";1983
33501;34816;"Directed";1983
33501;29788;"Directed";1983
33501;21997;"Directed";1983
33501;23426;"Directed";1983
33501;19301;"Directed";1983
33501;29014;"Directed";1983
33501;35196;"Directed";1983
33501;31936;"Directed";1983
33501;28751;"Directed";1983
29498;11092;"Directed";1983
29498;25157;"Directed";1983
29498;8958;"Directed";1983
29498;17657;"Directed";1983
29498;19092;"Directed";1983
29498;27108;"Directed";1983
29498;5443;"Directed";1983
29498;35882;"Directed";1983
29498;27761;"Directed";1983
29498;16522;"Directed";1983
29498;15082;"Directed";1983
29498;12786;"Directed";1983
29498;4797;"Directed";1983
29498;6500;"Directed";1983
29498;32842;"Directed";1983
29498;1263;"Directed";1983
29498;32523;"Directed";1983
29498;21526;"Directed";1983
29498;12927;"Directed";1983
29498;20340;"Directed";1983
29498;13651;"Directed";1983
29498;23605;"Directed";1983
29498;8326;"Directed";1983
29498;32338;"Directed";1983
29498;32337;"Directed";1983
29498;12532;"Directed";1983
29498;3947;"Directed";1983
29498;28655;"Directed";1983
29498;30291;"Directed";1983
29498;13330;"Directed";1983
29498;22342;"Directed";1983
29498;32194;"Directed";1983
29498;6447;"Directed";1983
29498;31995;"Directed";1983
29498;27791;"Directed";1983
29498;3042;"Directed";1983
29498;5146;"Directed";1983
29498;10586;"Directed";1983
29498;24067;"Directed";1983
29498;7703;"Directed";1983
29498;13136;"Directed";1983
13693;5999;"Directed";1982
13693;35350;"Directed";1982
13693;596;"Directed";1982
13693;2837;"Directed";1982
13693;16600;"Directed";1982
13693;22906;"Directed";1982
13693;2115;"Directed";1982
13693;29786;"Directed";1982
13693;16281;"Directed";1982
13693;5925;"Directed";1982
13693;26997;"Directed";1982
13693;9866;"Directed";1982
13693;13109;"Directed";1982
13693;10970;"Directed";1982
13693;4752;"Directed";1982
13693;18762;"Directed";1982
13693;36063;"Directed";1982
13693;30746;"Directed";1982
13693;30596;"Directed";1982
13693;35600;"Directed";1982
13693;22774;"Directed";1982
13693;16771;"Directed";1982
13693;8254;"Directed";1982
13693;1651;"Directed";1982
13693;16266;"Directed";1982
13693;30911;"Directed";1982
13693;33482;"Directed";1982
13693;37621;"Directed";1982
13693;29725;"Directed";1982
22557;12277;"Directed";1982
22557;13596;"Directed";1982
22557;30019;"Directed";1982
22557;16483;"Directed";1982
22557;16206;"Directed";1982
22557;37043;"Directed";1982
22557;5223;"Directed";1982
22557;1360;"Directed";1982
22557;15452;"Directed";1982
22557;24803;"Directed";1982
22557;33861;"Directed";1982
22557;12934;"Directed";1982
22557;22809;"Directed";1982
22557;9628;"Directed";1982
22557;33721;"Directed";1982
22557;26528;"Directed";1982
22557;14627;"Directed";1982
22557;7146;"Directed";1982
22557;16900;"Directed";1982
22557;3854;"Directed";1982
22557;23313;"Directed";1982
22557;36723;"Directed";1982
22557;18671;"Directed";1982
22557;4217;"Directed";1982
22557;3190;"Directed";1982
22557;6340;"Directed";1982
22557;29786;"Directed";1982
22557;27420;"Directed";1982
22557;105;"Directed";1982
22557;35979;"Directed";1982
22557;1339;"Directed";1982
22557;26702;"Directed";1982
22557;2727;"Directed";1982
22557;6728;"Directed";1982
22557;3476;"Directed";1982
22557;22410;"Directed";1982
22557;17610;"Directed";1982
22557;2215;"Directed";1982
22557;35030;"Directed";1982
22557;36131;"Directed";1982
22557;285;"Directed";1982
22557;6504;"Directed";1982
22557;33385;"Directed";1982
22557;14305;"Directed";1982
22557;33011;"Directed";1982
22557;10860;"Directed";1982
22557;18320;"Directed";1982
22557;10361;"Directed";1982
22557;23401;"Directed";1982
22557;9731;"Directed";1982
22557;8252;"Directed";1982
22557;35114;"Directed";1982
22557;26199;"Directed";1982
22557;30606;"Directed";1982
22557;1142;"Directed";1982
22557;3541;"Directed";1982
22557;31330;"Directed";1982
22557;18791;"Directed";1982
22557;30773;"Directed";1982
22557;23527;"Directed";1982
22557;30761;"Directed";1982
22557;22446;"Directed";1982
22557;34218;"Directed";1982
22557;6833;"Directed";1982
22557;11237;"Directed";1982
22557;23992;"Directed";1982
22557;31554;"Directed";1982
22557;20378;"Directed";1982
11049;21648;"Directed";1981
11049;16535;"Directed";1981
11049;21769;"Directed";1981
11049;16967;"Directed";1981
11049;34326;"Directed";1981
11049;1758;"Directed";1981
11049;15108;"Directed";1981
11049;6351;"Directed";1981
11049;21675;"Directed";1981
11049;32324;"Directed";1981
11049;20224;"Directed";1981
11049;2930;"Directed";1981
11049;29786;"Directed";1981
11049;10269;"Directed";1981
11049;37160;"Directed";1981
11049;8829;"Directed";1981
11049;22486;"Directed";1981
11049;5709;"Directed";1981
11049;26997;"Directed";1981
11049;12445;"Directed";1981
11049;23810;"Directed";1981
11049;836;"Directed";1981
11049;28284;"Directed";1981
11049;27728;"Directed";1981
11049;19425;"Directed";1981
11049;5867;"Directed";1981
11049;21191;"Directed";1981
11049;6259;"Directed";1981
11049;32649;"Directed";1981
11049;34654;"Directed";1981
11049;8340;"Directed";1981
11049;28065;"Directed";1981
11049;27759;"Directed";1981
11049;7344;"Directed";1981
11049;25297;"Directed";1981
11049;17820;"Directed";1981
11049;3280;"Directed";1981
11049;30984;"Directed";1981
11049;16502;"Directed";1981
11049;14758;"Directed";1981
11049;36900;"Directed";1981
24926;2659;"Directed";1982
24926;36478;"Directed";1982
24926;18764;"Directed";1982
24926;24469;"Directed";1982
24926;32035;"Directed";1982
24926;906;"Directed";1982
24926;9319;"Directed";1982
24926;15937;"Directed";1982
24926;23603;"Directed";1982
24926;30773;"Directed";1982
24926;32867;"Directed";1982
24926;24378;"Directed";1982
24926;25054;"Directed";1982
24926;12899;"Directed";1982
24926;13047;"Directed";1982
24926;18359;"Directed";1982
24926;28254;"Directed";1982
33011;37043;"Directed";1968
33011;5285;"Directed";1968
33011;22599;"Directed";1968
33011;11928;"Directed";1968
33011;34095;"Directed";1968
33011;27532;"Directed";1968
33011;11650;"Directed";1968
33011;6121;"Directed";1968
33011;31725;"Directed";1968
33011;5840;"Directed";1968
33011;27268;"Directed";1968
33011;23541;"Directed";1968
33011;27562;"Directed";1968
33011;11950;"Directed";1968
33011;20879;"Directed";1968
33011;20930;"Directed";1968
33011;29326;"Directed";1968
33011;6135;"Directed";1968
33011;21843;"Directed";1968
33011;7883;"Directed";1968
33011;11351;"Directed";1968
33011;8363;"Directed";1968
33011;33532;"Directed";1968
33011;11289;"Directed";1968
33011;10785;"Directed";1968
33011;2217;"Directed";1968
33011;37304;"Directed";1968
33011;1510;"Directed";1968
33011;36811;"Directed";1968
33011;27301;"Directed";1968
33011;18554;"Directed";1968
33011;23457;"Directed";1968
33011;31464;"Directed";1968
33011;7052;"Directed";1968
33011;33863;"Directed";1968
33011;2605;"Directed";1968
33011;23371;"Directed";1968
33011;27312;"Directed";1968
33011;36540;"Directed";1968
33011;30332;"Directed";1968
33011;7066;"Directed";1968
33011;17659;"Directed";1968
33011;33395;"Directed";1968
33011;83;"Directed";1968
33011;15231;"Directed";1968
33011;2984;"Directed";1968
33011;15233;"Directed";1968
33011;4420;"Directed";1968
33011;5014;"Directed";1968
33011;380;"Directed";1968
33011;30078;"Directed";1968
33011;3854;"Directed";1968
33011;37418;"Directed";1968
33011;17377;"Directed";1968
33011;28262;"Directed";1968
33011;24968;"Directed";1968
33011;20951;"Directed";1968
33011;25570;"Directed";1968
33011;696;"Directed";1968
33011;5637;"Directed";1968
33011;34187;"Directed";1968
33011;2133;"Directed";1968
33011;33910;"Directed";1968
33011;28277;"Directed";1968
33011;14086;"Directed";1968
33011;26787;"Directed";1968
33011;8849;"Directed";1968
33011;8850;"Directed";1968
33011;16773;"Directed";1968
33011;19799;"Directed";1968
33011;36033;"Directed";1968
33011;19226;"Directed";1968
33011;18011;"Directed";1968
33011;33026;"Directed";1968
33011;6828;"Directed";1968
33011;23705;"Directed";1968
33011;30781;"Directed";1968
33011;30773;"Directed";1968
33011;25006;"Directed";1968
33011;22446;"Directed";1968
33011;9746;"Directed";1968
33011;6669;"Directed";1968
33011;285;"Directed";1968
33011;23298;"Directed";1968
33011;21580;"Directed";1968
33011;16483;"Directed";1968
33011;3850;"Directed";1968
33011;25922;"Directed";1968
33011;13221;"Directed";1968
33011;15521;"Directed";1968
33011;36631;"Directed";1968
33011;20717;"Directed";1968
33011;18671;"Directed";1968
33011;36924;"Directed";1968
33011;28607;"Directed";1968
33011;15315;"Directed";1968
33011;2203;"Directed";1968
33011;25946;"Directed";1968
33011;31900;"Directed";1968
33011;25223;"Directed";1968
33011;23133;"Directed";1968
33011;33981;"Directed";1968
33011;35457;"Directed";1968
33011;12670;"Directed";1968
33011;922;"Directed";1968
33011;31598;"Directed";1968
33011;482;"Directed";1968
33011;6014;"Directed";1968
33011;31318;"Directed";1968
33011;32217;"Directed";1968
33011;36664;"Directed";1968
33011;25376;"Directed";1968
33011;8631;"Directed";1968
33011;3676;"Directed";1968
33011;4538;"Directed";1968
33011;31332;"Directed";1968
33011;19877;"Directed";1968
33011;16277;"Directed";1968
33011;33009;"Directed";1968
33011;16875;"Directed";1968
33011;11237;"Directed";1968
33011;1949;"Directed";1968
33011;20769;"Directed";1968
33011;3694;"Directed";1968
33011;27459;"Directed";1968
33011;15073;"Directed";1968
33011;36397;"Directed";1968
33011;15340;"Directed";1968
33011;24236;"Directed";1968
33011;817;"Directed";1968
33011;7243;"Directed";1968
33011;3709;"Directed";1968
33011;35507;"Directed";1968
33011;2571;"Directed";1968
33011;24242;"Directed";1968
33011;8978;"Directed";1968
33011;538;"Directed";1968
33011;10971;"Directed";1968
33011;15099;"Directed";1968
33011;35123;"Directed";1968
33011;10150;"Directed";1968
33011;23401;"Directed";1968
33011;5792;"Directed";1968
33011;2878;"Directed";1968
33011;1997;"Directed";1968
33011;2204;"Directed";1968
33011;22862;"Directed";1968
33011;18071;"Directed";1968
33011;27049;"Directed";1968
33011;28149;"Directed";1968
33011;6318;"Directed";1968
33011;18791;"Directed";1968
33011;1731;"Directed";1968
33011;6336;"Directed";1968
33011;19078;"Directed";1968
33011;36117;"Directed";1968
33011;576;"Directed";1968
33011;27832;"Directed";1968
33011;7559;"Directed";1968
21284;6106;"Directed";1974
21284;8438;"Directed";1974
21284;17662;"Directed";1974
21284;7222;"Directed";1974
21284;34764;"Directed";1974
21284;18120;"Directed";1974
21284;12502;"Directed";1974
21284;26327;"Directed";1974
21284;27119;"Directed";1974
21284;32474;"Directed";1974
21284;27562;"Directed";1974
21284;10576;"Directed";1974
21284;14805;"Directed";1974
21284;23007;"Directed";1974
21284;19495;"Directed";1974
21284;32179;"Directed";1974
21284;14160;"Directed";1974
21284;3676;"Directed";1974
21284;31122;"Directed";1974
21284;27905;"Directed";1974
21284;24059;"Directed";1974
21284;28069;"Directed";1974
21284;36983;"Directed";1974
21284;36828;"Directed";1974
6979;35629;"Directed";2014
6979;16958;"Directed";2014
6979;31965;"Directed";2014
6979;30248;"Directed";2014
6979;17770;"Directed";2014
6979;32899;"Directed";2014
6979;2338;"Directed";2014
6979;5235;"Directed";2014
6979;34688;"Directed";2014
6979;17286;"Directed";2014
6979;32032;"Directed";2014
6979;33210;"Directed";2014
6979;7008;"Directed";2014
6979;16971;"Directed";2014
6979;21158;"Directed";2014
6979;5836;"Directed";2014
6979;20657;"Directed";2014
6979;36188;"Directed";2014
6979;18526;"Directed";2014
6979;31899;"Directed";2014
6979;1769;"Directed";2014
6979;18530;"Directed";2014
6979;17913;"Directed";2014
6979;26997;"Directed";2014
6979;15475;"Directed";2014
6979;7591;"Directed";2014
6979;24819;"Directed";2014
6979;9365;"Directed";2014
6979;12534;"Directed";2014
6979;35923;"Directed";2014
